OMRÅDE;KØN;ALDER;CIVILSTAND;TID;INDHOLD
Brønderslev;Mænd;51 år;Fraskilt;2008K1;22
Brønderslev;Mænd;51 år;Fraskilt;2020K1;46
Brønderslev;Mænd;52 år;Fraskilt;2008K1;30
Brønderslev;Mænd;52 år;Fraskilt;2020K1;58
Brønderslev;Mænd;53 år;Fraskilt;2008K1;35
Brønderslev;Mænd;53 år;Fraskilt;2020K1;45
Brønderslev;Mænd;54 år;Fraskilt;2008K1;21
Brønderslev;Mænd;54 år;Fraskilt;2020K1;51
Brønderslev;Mænd;55 år;Fraskilt;2008K1;26
Brønderslev;Mænd;55 år;Fraskilt;2020K1;54
Brønderslev;Mænd;56 år;Fraskilt;2008K1;30
Brønderslev;Mænd;56 år;Fraskilt;2020K1;46
Brønderslev;Mænd;57 år;Fraskilt;2008K1;28
Brønderslev;Mænd;57 år;Fraskilt;2020K1;44
Brønderslev;Mænd;58 år;Fraskilt;2008K1;26
Brønderslev;Mænd;58 år;Fraskilt;2020K1;35
Brønderslev;Mænd;59 år;Fraskilt;2008K1;30
Brønderslev;Mænd;59 år;Fraskilt;2020K1;41
Brønderslev;Mænd;60 år;Fraskilt;2008K1;29
Brønderslev;Mænd;60 år;Fraskilt;2020K1;37
Brønderslev;Mænd;61 år;Fraskilt;2008K1;34
Brønderslev;Mænd;61 år;Fraskilt;2020K1;38
Brønderslev;Mænd;62 år;Fraskilt;2008K1;33
Brønderslev;Mænd;62 år;Fraskilt;2020K1;31
Brønderslev;Mænd;63 år;Fraskilt;2008K1;27
Brønderslev;Mænd;63 år;Fraskilt;2020K1;23
Brønderslev;Mænd;64 år;Fraskilt;2008K1;33
Brønderslev;Mænd;64 år;Fraskilt;2020K1;35
Brønderslev;Mænd;65 år;Fraskilt;2008K1;20
Brønderslev;Mænd;65 år;Fraskilt;2020K1;36
Brønderslev;Mænd;66 år;Fraskilt;2008K1;22
Brønderslev;Mænd;66 år;Fraskilt;2020K1;19
Brønderslev;Mænd;67 år;Fraskilt;2008K1;23
Brønderslev;Mænd;67 år;Fraskilt;2020K1;24
Brønderslev;Mænd;68 år;Fraskilt;2008K1;10
Brønderslev;Mænd;68 år;Fraskilt;2020K1;26
Brønderslev;Mænd;69 år;Fraskilt;2008K1;14
Brønderslev;Mænd;69 år;Fraskilt;2020K1;30
Brønderslev;Mænd;70 år;Fraskilt;2008K1;11
Brønderslev;Mænd;70 år;Fraskilt;2020K1;21
Brønderslev;Mænd;71 år;Fraskilt;2008K1;16
Brønderslev;Mænd;71 år;Fraskilt;2020K1;23
Brønderslev;Mænd;72 år;Fraskilt;2008K1;7
Brønderslev;Mænd;72 år;Fraskilt;2020K1;26
Brønderslev;Mænd;73 år;Fraskilt;2008K1;16
Brønderslev;Mænd;73 år;Fraskilt;2020K1;26
Brønderslev;Mænd;74 år;Fraskilt;2008K1;5
Brønderslev;Mænd;74 år;Fraskilt;2020K1;23
Brønderslev;Mænd;75 år;Fraskilt;2008K1;9
Brønderslev;Mænd;75 år;Fraskilt;2020K1;19
Brønderslev;Mænd;76 år;Fraskilt;2008K1;6
Brønderslev;Mænd;76 år;Fraskilt;2020K1;24
Brønderslev;Mænd;77 år;Fraskilt;2008K1;3
Brønderslev;Mænd;77 år;Fraskilt;2020K1;17
Brønderslev;Mænd;78 år;Fraskilt;2008K1;4
Brønderslev;Mænd;78 år;Fraskilt;2020K1;12
Brønderslev;Mænd;79 år;Fraskilt;2008K1;1
Brønderslev;Mænd;79 år;Fraskilt;2020K1;11
Brønderslev;Mænd;80 år;Fraskilt;2008K1;4
Brønderslev;Mænd;80 år;Fraskilt;2020K1;7
Brønderslev;Mænd;81 år;Fraskilt;2008K1;3
Brønderslev;Mænd;81 år;Fraskilt;2020K1;8
Brønderslev;Mænd;82 år;Fraskilt;2008K1;5
Brønderslev;Mænd;82 år;Fraskilt;2020K1;6
Brønderslev;Mænd;83 år;Fraskilt;2008K1;2
Brønderslev;Mænd;83 år;Fraskilt;2020K1;7
Brønderslev;Mænd;84 år;Fraskilt;2008K1;2
Brønderslev;Mænd;84 år;Fraskilt;2020K1;4
Brønderslev;Mænd;85 år;Fraskilt;2008K1;1
Brønderslev;Mænd;85 år;Fraskilt;2020K1;3
Brønderslev;Mænd;86 år;Fraskilt;2008K1;0
Brønderslev;Mænd;86 år;Fraskilt;2020K1;2
Brønderslev;Mænd;87 år;Fraskilt;2008K1;0
Brønderslev;Mænd;87 år;Fraskilt;2020K1;1
Brønderslev;Mænd;88 år;Fraskilt;2008K1;0
Brønderslev;Mænd;88 år;Fraskilt;2020K1;3
Brønderslev;Mænd;89 år;Fraskilt;2008K1;1
Brønderslev;Mænd;89 år;Fraskilt;2020K1;0
Brønderslev;Mænd;90 år;Fraskilt;2008K1;1
Brønderslev;Mænd;90 år;Fraskilt;2020K1;0
Brønderslev;Mænd;91 år;Fraskilt;2008K1;0
Brønderslev;Mænd;91 år;Fraskilt;2020K1;0
Brønderslev;Mænd;92 år;Fraskilt;2008K1;0
Brønderslev;Mænd;92 år;Fraskilt;2020K1;0
Brønderslev;Mænd;93 år;Fraskilt;2008K1;0
Brønderslev;Mænd;93 år;Fraskilt;2020K1;0
Brønderslev;Mænd;94 år;Fraskilt;2008K1;0
Brønderslev;Mænd;94 år;Fraskilt;2020K1;1
Brønderslev;Mænd;95 år;Fraskilt;2008K1;0
Brønderslev;Mænd;95 år;Fraskilt;2020K1;0
Brønderslev;Mænd;96 år;Fraskilt;2008K1;0
Brønderslev;Mænd;96 år;Fraskilt;2020K1;0
Brønderslev;Mænd;97 år;Fraskilt;2008K1;0
Brønderslev;Mænd;97 år;Fraskilt;2020K1;0
Brønderslev;Mænd;98 år;Fraskilt;2008K1;0
Brønderslev;Mænd;98 år;Fraskilt;2020K1;0
Brønderslev;Mænd;99 år;Fraskilt;2008K1;0
Brønderslev;Mænd;99 år;Fraskilt;2020K1;0
Brønderslev;Mænd;100 år;Fraskilt;2008K1;0
Brønderslev;Mænd;100 år;Fraskilt;2020K1;0
Brønderslev;Mænd;101 år;Fraskilt;2008K1;0
Brønderslev;Mænd;101 år;Fraskilt;2020K1;0
Brønderslev;Mænd;102 år;Fraskilt;2008K1;0
Brønderslev;Mænd;102 år;Fraskilt;2020K1;0
Brønderslev;Mænd;103 år;Fraskilt;2008K1;0
Brønderslev;Mænd;103 år;Fraskilt;2020K1;0
Brønderslev;Mænd;104 år;Fraskilt;2008K1;0
Brønderslev;Mænd;104 år;Fraskilt;2020K1;0
Brønderslev;Mænd;105 år;Fraskilt;2008K1;0
Brønderslev;Mænd;105 år;Fraskilt;2020K1;0
Brønderslev;Mænd;106 år;Fraskilt;2008K1;0
Brønderslev;Mænd;106 år;Fraskilt;2020K1;0
Brønderslev;Mænd;107 år;Fraskilt;2008K1;0
Brønderslev;Mænd;107 år;Fraskilt;2020K1;0
Brønderslev;Mænd;108 år;Fraskilt;2008K1;0
Brønderslev;Mænd;108 år;Fraskilt;2020K1;0
Brønderslev;Mænd;109 år;Fraskilt;2008K1;0
Brønderslev;Mænd;109 år;Fraskilt;2020K1;0
Brønderslev;Mænd;110 år;Fraskilt;2008K1;0
Brønderslev;Mænd;110 år;Fraskilt;2020K1;0
Brønderslev;Mænd;111 år;Fraskilt;2008K1;0
Brønderslev;Mænd;111 år;Fraskilt;2020K1;0
Brønderslev;Mænd;112 år;Fraskilt;2008K1;0
Brønderslev;Mænd;112 år;Fraskilt;2020K1;0
Brønderslev;Mænd;113 år;Fraskilt;2008K1;0
Brønderslev;Mænd;113 år;Fraskilt;2020K1;0
Brønderslev;Mænd;114 år;Fraskilt;2008K1;0
Brønderslev;Mænd;114 år;Fraskilt;2020K1;0
Brønderslev;Mænd;115 år;Fraskilt;2008K1;0
Brønderslev;Mænd;115 år;Fraskilt;2020K1;0
Brønderslev;Mænd;116 år;Fraskilt;2008K1;0
Brønderslev;Mænd;116 år;Fraskilt;2020K1;0
Brønderslev;Mænd;117 år;Fraskilt;2008K1;0
Brønderslev;Mænd;117 år;Fraskilt;2020K1;0
Brønderslev;Mænd;118 år;Fraskilt;2008K1;0
Brønderslev;Mænd;118 år;Fraskilt;2020K1;0
Brønderslev;Mænd;119 år;Fraskilt;2008K1;0
Brønderslev;Mænd;119 år;Fraskilt;2020K1;0
Brønderslev;Mænd;120 år;Fraskilt;2008K1;0
Brønderslev;Mænd;120 år;Fraskilt;2020K1;0
Brønderslev;Mænd;121 år;Fraskilt;2008K1;0
Brønderslev;Mænd;121 år;Fraskilt;2020K1;0
Brønderslev;Mænd;122 år;Fraskilt;2008K1;0
Brønderslev;Mænd;122 år;Fraskilt;2020K1;0
Brønderslev;Mænd;123 år;Fraskilt;2008K1;0
Brønderslev;Mænd;123 år;Fraskilt;2020K1;0
Brønderslev;Mænd;124 år;Fraskilt;2008K1;0
Brønderslev;Mænd;124 år;Fraskilt;2020K1;0
Brønderslev;Mænd;125 år;Fraskilt;2008K1;0
Brønderslev;Mænd;125 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;I alt;Fraskilt;2008K1;1176
Brønderslev;Kvinder;I alt;Fraskilt;2020K1;1647
Brønderslev;Kvinder;0 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;0 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;1 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;1 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;2 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;2 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;3 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;3 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;4 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;4 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;5 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;5 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;6 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;6 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;7 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;7 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;8 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;8 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;9 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;9 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;10 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;10 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;11 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;11 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;12 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;12 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;13 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;13 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;14 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;14 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;15 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;15 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;16 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;16 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;17 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;17 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;18 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;18 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;19 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;19 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;20 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;20 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;21 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;21 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;22 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;22 år;Fraskilt;2020K1;2
Brønderslev;Kvinder;23 år;Fraskilt;2008K1;1
Brønderslev;Kvinder;23 år;Fraskilt;2020K1;1
Brønderslev;Kvinder;24 år;Fraskilt;2008K1;1
Brønderslev;Kvinder;24 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;25 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;25 år;Fraskilt;2020K1;1
Brønderslev;Kvinder;26 år;Fraskilt;2008K1;4
Brønderslev;Kvinder;26 år;Fraskilt;2020K1;6
Brønderslev;Kvinder;27 år;Fraskilt;2008K1;5
Brønderslev;Kvinder;27 år;Fraskilt;2020K1;1
Brønderslev;Kvinder;28 år;Fraskilt;2008K1;6
Brønderslev;Kvinder;28 år;Fraskilt;2020K1;4
Brønderslev;Kvinder;29 år;Fraskilt;2008K1;4
Brønderslev;Kvinder;29 år;Fraskilt;2020K1;8
Brønderslev;Kvinder;30 år;Fraskilt;2008K1;9
Brønderslev;Kvinder;30 år;Fraskilt;2020K1;5
Brønderslev;Kvinder;31 år;Fraskilt;2008K1;6
Brønderslev;Kvinder;31 år;Fraskilt;2020K1;12
Brønderslev;Kvinder;32 år;Fraskilt;2008K1;11
Brønderslev;Kvinder;32 år;Fraskilt;2020K1;10
Brønderslev;Kvinder;33 år;Fraskilt;2008K1;10
Brønderslev;Kvinder;33 år;Fraskilt;2020K1;11
Brønderslev;Kvinder;34 år;Fraskilt;2008K1;20
Brønderslev;Kvinder;34 år;Fraskilt;2020K1;13
Brønderslev;Kvinder;35 år;Fraskilt;2008K1;21
Brønderslev;Kvinder;35 år;Fraskilt;2020K1;17
Brønderslev;Kvinder;36 år;Fraskilt;2008K1;19
Brønderslev;Kvinder;36 år;Fraskilt;2020K1;29
Brønderslev;Kvinder;37 år;Fraskilt;2008K1;17
Brønderslev;Kvinder;37 år;Fraskilt;2020K1;21
Brønderslev;Kvinder;38 år;Fraskilt;2008K1;26
Brønderslev;Kvinder;38 år;Fraskilt;2020K1;15
Brønderslev;Kvinder;39 år;Fraskilt;2008K1;35
Brønderslev;Kvinder;39 år;Fraskilt;2020K1;21
Brønderslev;Kvinder;40 år;Fraskilt;2008K1;26
Brønderslev;Kvinder;40 år;Fraskilt;2020K1;22
Brønderslev;Kvinder;41 år;Fraskilt;2008K1;36
Brønderslev;Kvinder;41 år;Fraskilt;2020K1;41
Brønderslev;Kvinder;42 år;Fraskilt;2008K1;30
Brønderslev;Kvinder;42 år;Fraskilt;2020K1;32
Brønderslev;Kvinder;43 år;Fraskilt;2008K1;41
Brønderslev;Kvinder;43 år;Fraskilt;2020K1;35
Brønderslev;Kvinder;44 år;Fraskilt;2008K1;32
Brønderslev;Kvinder;44 år;Fraskilt;2020K1;42
Brønderslev;Kvinder;45 år;Fraskilt;2008K1;39
Brønderslev;Kvinder;45 år;Fraskilt;2020K1;32
Brønderslev;Kvinder;46 år;Fraskilt;2008K1;28
Brønderslev;Kvinder;46 år;Fraskilt;2020K1;42
Brønderslev;Kvinder;47 år;Fraskilt;2008K1;35
Brønderslev;Kvinder;47 år;Fraskilt;2020K1;36
Brønderslev;Kvinder;48 år;Fraskilt;2008K1;36
Brønderslev;Kvinder;48 år;Fraskilt;2020K1;41
Brønderslev;Kvinder;49 år;Fraskilt;2008K1;28
Brønderslev;Kvinder;49 år;Fraskilt;2020K1;48
Brønderslev;Kvinder;50 år;Fraskilt;2008K1;33
Brønderslev;Kvinder;50 år;Fraskilt;2020K1;52
Brønderslev;Kvinder;51 år;Fraskilt;2008K1;33
Brønderslev;Kvinder;51 år;Fraskilt;2020K1;53
Brønderslev;Kvinder;52 år;Fraskilt;2008K1;38
Brønderslev;Kvinder;52 år;Fraskilt;2020K1;68
Brønderslev;Kvinder;53 år;Fraskilt;2008K1;34
Brønderslev;Kvinder;53 år;Fraskilt;2020K1;50
Brønderslev;Kvinder;54 år;Fraskilt;2008K1;33
Brønderslev;Kvinder;54 år;Fraskilt;2020K1;45
Brønderslev;Kvinder;55 år;Fraskilt;2008K1;22
Brønderslev;Kvinder;55 år;Fraskilt;2020K1;61
Brønderslev;Kvinder;56 år;Fraskilt;2008K1;34
Brønderslev;Kvinder;56 år;Fraskilt;2020K1;52
Brønderslev;Kvinder;57 år;Fraskilt;2008K1;31
Brønderslev;Kvinder;57 år;Fraskilt;2020K1;54
Brønderslev;Kvinder;58 år;Fraskilt;2008K1;33
Brønderslev;Kvinder;58 år;Fraskilt;2020K1;45
Brønderslev;Kvinder;59 år;Fraskilt;2008K1;33
Brønderslev;Kvinder;59 år;Fraskilt;2020K1;36
Brønderslev;Kvinder;60 år;Fraskilt;2008K1;27
Brønderslev;Kvinder;60 år;Fraskilt;2020K1;37
Brønderslev;Kvinder;61 år;Fraskilt;2008K1;23
Brønderslev;Kvinder;61 år;Fraskilt;2020K1;29
Brønderslev;Kvinder;62 år;Fraskilt;2008K1;24
Brønderslev;Kvinder;62 år;Fraskilt;2020K1;31
Brønderslev;Kvinder;63 år;Fraskilt;2008K1;24
Brønderslev;Kvinder;63 år;Fraskilt;2020K1;32
Brønderslev;Kvinder;64 år;Fraskilt;2008K1;25
Brønderslev;Kvinder;64 år;Fraskilt;2020K1;42
Brønderslev;Kvinder;65 år;Fraskilt;2008K1;26
Brønderslev;Kvinder;65 år;Fraskilt;2020K1;35
Brønderslev;Kvinder;66 år;Fraskilt;2008K1;22
Brønderslev;Kvinder;66 år;Fraskilt;2020K1;29
Brønderslev;Kvinder;67 år;Fraskilt;2008K1;17
Brønderslev;Kvinder;67 år;Fraskilt;2020K1;24
Brønderslev;Kvinder;68 år;Fraskilt;2008K1;15
Brønderslev;Kvinder;68 år;Fraskilt;2020K1;31
Brønderslev;Kvinder;69 år;Fraskilt;2008K1;15
Brønderslev;Kvinder;69 år;Fraskilt;2020K1;23
Brønderslev;Kvinder;70 år;Fraskilt;2008K1;13
Brønderslev;Kvinder;70 år;Fraskilt;2020K1;28
Brønderslev;Kvinder;71 år;Fraskilt;2008K1;7
Brønderslev;Kvinder;71 år;Fraskilt;2020K1;25
Brønderslev;Kvinder;72 år;Fraskilt;2008K1;14
Brønderslev;Kvinder;72 år;Fraskilt;2020K1;25
Brønderslev;Kvinder;73 år;Fraskilt;2008K1;14
Brønderslev;Kvinder;73 år;Fraskilt;2020K1;22
Brønderslev;Kvinder;74 år;Fraskilt;2008K1;6
Brønderslev;Kvinder;74 år;Fraskilt;2020K1;17
Brønderslev;Kvinder;75 år;Fraskilt;2008K1;9
Brønderslev;Kvinder;75 år;Fraskilt;2020K1;23
Brønderslev;Kvinder;76 år;Fraskilt;2008K1;5
Brønderslev;Kvinder;76 år;Fraskilt;2020K1;20
Brønderslev;Kvinder;77 år;Fraskilt;2008K1;8
Brønderslev;Kvinder;77 år;Fraskilt;2020K1;20
Brønderslev;Kvinder;78 år;Fraskilt;2008K1;4
Brønderslev;Kvinder;78 år;Fraskilt;2020K1;17
Brønderslev;Kvinder;79 år;Fraskilt;2008K1;2
Brønderslev;Kvinder;79 år;Fraskilt;2020K1;11
Brønderslev;Kvinder;80 år;Fraskilt;2008K1;5
Brønderslev;Kvinder;80 år;Fraskilt;2020K1;11
Brønderslev;Kvinder;81 år;Fraskilt;2008K1;2
Brønderslev;Kvinder;81 år;Fraskilt;2020K1;8
Brønderslev;Kvinder;82 år;Fraskilt;2008K1;1
Brønderslev;Kvinder;82 år;Fraskilt;2020K1;9
Brønderslev;Kvinder;83 år;Fraskilt;2008K1;2
Brønderslev;Kvinder;83 år;Fraskilt;2020K1;6
Brønderslev;Kvinder;84 år;Fraskilt;2008K1;3
Brønderslev;Kvinder;84 år;Fraskilt;2020K1;5
Brønderslev;Kvinder;85 år;Fraskilt;2008K1;5
Brønderslev;Kvinder;85 år;Fraskilt;2020K1;8
Brønderslev;Kvinder;86 år;Fraskilt;2008K1;3
Brønderslev;Kvinder;86 år;Fraskilt;2020K1;1
Brønderslev;Kvinder;87 år;Fraskilt;2008K1;1
Brønderslev;Kvinder;87 år;Fraskilt;2020K1;8
Brønderslev;Kvinder;88 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;88 år;Fraskilt;2020K1;2
Brønderslev;Kvinder;89 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;89 år;Fraskilt;2020K1;1
Brønderslev;Kvinder;90 år;Fraskilt;2008K1;1
Brønderslev;Kvinder;90 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;91 år;Fraskilt;2008K1;1
Brønderslev;Kvinder;91 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;92 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;92 år;Fraskilt;2020K1;1
Brønderslev;Kvinder;93 år;Fraskilt;2008K1;2
Brønderslev;Kvinder;93 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;94 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;94 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;95 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;95 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;96 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;96 år;Fraskilt;2020K1;1
Brønderslev;Kvinder;97 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;97 år;Fraskilt;2020K1;1
Brønderslev;Kvinder;98 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;98 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;99 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;99 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;100 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;100 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;101 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;101 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;102 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;102 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;103 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;103 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;104 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;104 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;105 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;105 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;106 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;106 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;107 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;107 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;108 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;108 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;109 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;109 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;110 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;110 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;111 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;111 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;112 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;112 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;113 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;113 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;114 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;114 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;115 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;115 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;116 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;116 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;117 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;117 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;118 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;118 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;119 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;119 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;120 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;120 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;121 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;121 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;122 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;122 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;123 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;123 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;124 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;124 år;Fraskilt;2020K1;0
Brønderslev;Kvinder;125 år;Fraskilt;2008K1;0
Brønderslev;Kvinder;125 år;Fraskilt;2020K1;0
Frederikshavn;I alt;I alt;Fraskilt;2008K1;4762
Frederikshavn;I alt;I alt;Fraskilt;2020K1;5886
Frederikshavn;I alt;0 år;Fraskilt;2008K1;0
Frederikshavn;I alt;0 år;Fraskilt;2020K1;0
Frederikshavn;I alt;1 år;Fraskilt;2008K1;0
Frederikshavn;I alt;1 år;Fraskilt;2020K1;0
Frederikshavn;I alt;2 år;Fraskilt;2008K1;0
Frederikshavn;I alt;2 år;Fraskilt;2020K1;0
Frederikshavn;I alt;3 år;Fraskilt;2008K1;0
Frederikshavn;I alt;3 år;Fraskilt;2020K1;0
Frederikshavn;I alt;4 år;Fraskilt;2008K1;0
Frederikshavn;I alt;4 år;Fraskilt;2020K1;0
Frederikshavn;I alt;5 år;Fraskilt;2008K1;0
Frederikshavn;I alt;5 år;Fraskilt;2020K1;0
Frederikshavn;I alt;6 år;Fraskilt;2008K1;0
Frederikshavn;I alt;6 år;Fraskilt;2020K1;0
Frederikshavn;I alt;7 år;Fraskilt;2008K1;0
Frederikshavn;I alt;7 år;Fraskilt;2020K1;0
Frederikshavn;I alt;8 år;Fraskilt;2008K1;0
Frederikshavn;I alt;8 år;Fraskilt;2020K1;0
Frederikshavn;I alt;9 år;Fraskilt;2008K1;0
Frederikshavn;I alt;9 år;Fraskilt;2020K1;0
Frederikshavn;I alt;10 år;Fraskilt;2008K1;0
Frederikshavn;I alt;10 år;Fraskilt;2020K1;0
Frederikshavn;I alt;11 år;Fraskilt;2008K1;0
Frederikshavn;I alt;11 år;Fraskilt;2020K1;0
Frederikshavn;I alt;12 år;Fraskilt;2008K1;0
Frederikshavn;I alt;12 år;Fraskilt;2020K1;0
Frederikshavn;I alt;13 år;Fraskilt;2008K1;0
Frederikshavn;I alt;13 år;Fraskilt;2020K1;0
Frederikshavn;I alt;14 år;Fraskilt;2008K1;0
Frederikshavn;I alt;14 år;Fraskilt;2020K1;0
Frederikshavn;I alt;15 år;Fraskilt;2008K1;0
Frederikshavn;I alt;15 år;Fraskilt;2020K1;0
Frederikshavn;I alt;16 år;Fraskilt;2008K1;0
Frederikshavn;I alt;16 år;Fraskilt;2020K1;0
Frederikshavn;I alt;17 år;Fraskilt;2008K1;0
Frederikshavn;I alt;17 år;Fraskilt;2020K1;0
Frederikshavn;I alt;18 år;Fraskilt;2008K1;0
Frederikshavn;I alt;18 år;Fraskilt;2020K1;0
Frederikshavn;I alt;19 år;Fraskilt;2008K1;0
Frederikshavn;I alt;19 år;Fraskilt;2020K1;0
Frederikshavn;I alt;20 år;Fraskilt;2008K1;0
Frederikshavn;I alt;20 år;Fraskilt;2020K1;1
Frederikshavn;I alt;21 år;Fraskilt;2008K1;2
Frederikshavn;I alt;21 år;Fraskilt;2020K1;0
Frederikshavn;I alt;22 år;Fraskilt;2008K1;1
Frederikshavn;I alt;22 år;Fraskilt;2020K1;0
Frederikshavn;I alt;23 år;Fraskilt;2008K1;0
Frederikshavn;I alt;23 år;Fraskilt;2020K1;1
Frederikshavn;I alt;24 år;Fraskilt;2008K1;5
Frederikshavn;I alt;24 år;Fraskilt;2020K1;2
